"file","entropy.Corpus.Size","entropy.Entropy","sd.Corpus.Size","sd.SD"
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",4000,6.44508039476037,20000,0.0940394192781901
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",8000,6.57024797794748,40000,0.0392158684220408
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",12000,6.63636085385904,60000,0.0195267188068973
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",16000,6.66791491668308,80000,0.0092662342601108
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",20000,6.6677198012695,1e+05,0.0195682701246787
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",24000,6.66860849264904,20000,0.0940394192781901
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",28000,6.64459721553702,40000,0.0392158684220408
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",32000,6.69636191474145,60000,0.0195267188068973
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",36000,6.74543501160903,80000,0.0092662342601108
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",40000,6.71437430164125,1e+05,0.0195682701246787
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",44000,6.70332722919367,20000,0.0940394192781901
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",48000,6.6611028891648,40000,0.0392158684220408
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",52000,6.69036317742816,60000,0.0195267188068973
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",56000,6.68222958088398,80000,0.0092662342601108
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",60000,6.65723746897235,1e+05,0.0195682701246787
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",64000,6.65087144101238,20000,0.0940394192781901
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",68000,6.66893129655183,40000,0.0392158684220408
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",72000,6.65846997057624,60000,0.0195267188068973
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",76000,6.64550484631148,80000,0.0092662342601108
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",80000,6.64945447272713,1e+05,0.0195682701246787
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",84000,6.65613982235242,20000,0.0940394192781901
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",88000,6.6744353873162,40000,0.0392158684220408
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",92000,6.69363676596546,60000,0.0195267188068973
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",96000,6.70301767757702,80000,0.0092662342601108
"data/scraping-cleaned/france24_2007-03-01_2023-01-01_tokens_1-gram.txt",1e+05,6.69871480426599,1e+05,0.0195682701246787
