"file","entropy.Corpus.Size","entropy.Entropy","sd.Corpus.Size","sd.SD"
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",4000,7.35854038399798,20000,0.153188207466554
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",8000,7.56118417979046,40000,0.019966649957896
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",12000,7.58698541698748,60000,0.0146220669154523
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",16000,7.73031251234859,80000,0.031312413311008
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",20000,7.73081749353546,1e+05,0.00342088502984466
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",24000,7.70291677047302,20000,0.153188207466554
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",28000,7.72173468774686,40000,0.019966649957896
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",32000,7.71182467114788,60000,0.0146220669154523
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",36000,7.74206287441912,80000,0.031312413311008
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",40000,7.75018695560374,1e+05,0.00342088502984466
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",44000,7.78977998953238,20000,0.153188207466554
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",48000,7.81578804164421,40000,0.019966649957896
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",52000,7.79935882520559,60000,0.0146220669154523
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",56000,7.78915460924548,80000,0.031312413311008
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",60000,7.77637786916896,1e+05,0.00342088502984466
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",64000,7.77933600827835,20000,0.153188207466554
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",68000,7.80748307589616,40000,0.019966649957896
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",72000,7.82786480698601,60000,0.0146220669154523
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",76000,7.83788331652514,80000,0.031312413311008
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",80000,7.8621074355632,1e+05,0.00342088502984466
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",84000,7.88139862929459,20000,0.153188207466554
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",88000,7.88729451575563,40000,0.019966649957896
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",92000,7.88370549430418,60000,0.0146220669154523
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",96000,7.88988902231023,80000,0.031312413311008
"data/streams-clean/by_lang_w_A_E/es_tokens_1-gram.txt",1e+05,7.88789172383109,1e+05,0.00342088502984466
